lab4.cpp
lab4.err
lab4.out
lab4.sh
t v x
x=0.5
6.81 -0.859572 -0.00712519
6.812 -0.856546 -0.00884434
6.814 -0.852956 -0.0105574
6.816 -0.848798 -0.0122633
6.818 -0.844064 -0.0139609
6.82 -0.838749 -0.0156491
6.822 -0.832847 -0.0173266
6.824 -0.826354 -0.0189923
6.826 -0.819266 -0.020645
6.828 -0.811579 -0.0222835
6.83 -0.803291 -0.0239067
6.832 -0.794398 -0.0255132
6.834 -0.7849 -0.027102
6.836 -0.774796 -0.0286718
6.838 -0.764086 -0.0302214
6.84 -0.752769 -0.0317496
6.842 -0.740849 -0.0332551
6.844 -0.728326 -0.0347368
6.846 -0.715205 -0.0361935
6.848 -0.701489 -0.0376239
6.85 -0.687182 -0.0390269
6.852 -0.672291 -0.0404012
6.854 -0.656822 -0.0417458
6.856 -0.640783 -0.0430595
6.858 -0.624183 -0.044341
6.86 -0.607029 -0.0455894
6.862 -0.589334 -0.0468035
6.864 -0.571107 -0.0479821
6.866 -0.552362 -0.0491243
6.868 -0.533111 -0.0502291
6.87 -0.513368 -0.0512953
6.872 -0.493149 -0.052322
6.874 -0.472469 -0.0533083
6.876 -0.451344 -0.0542533
6.878 -0.429792 -0.0551559
6.88 -0.407832 -0.0560155
6.882 -0.385483 -0.0568312
6.884 -0.362764 -0.0576022
6.886 -0.339697 -0.0583277
6.888 -0.316302 -0.0590071
6.89 -0.292603 -0.0596397
6.892 -0.26862 -0.0602249
6.894 -0.244379 -0.0607621
6.896 -0.219902 -0.0612509
6.898 -0.195214 -0.0616907
6.9 -0.170339 -0.0620811
6.902 -0.145303 -0.0624218
6.904 -0.120131 -0.0627124
6.906 -0.0948497 -0.0629527
6.908 -0.0694839 -0.0631424
6.91 -0.0440602 -0.0632813
6.912 -0.0186048 -0.0633695
6.914 0.00685584 -0.0634067
6.916 0.0322955 -0.063393
6.918 0.0576879 -0.0633284
6.92 0.0830069 -0.063213
6.922 0.108227 -0.063047
6.924 0.133321 -0.0628305
6.926 0.158265 -0.0625639
6.928 0.183034 -0.0622473
6.93 0.207602 -0.0618813
6.932 0.231945 -0.0614661
6.934 0.25604 -0.0610022
6.936 0.279863 -0.0604901
6.938 0.303392 -0.0599304
6.94 0.326605 -0.0593236
6.942 0.34948 -0.0586704
6.944 0.371997 -0.0579714
6.946 0.394135 -0.0572274
6.948 0.415877 -0.0564392
6.95 0.437202 -0.0556074
6.952 0.458094 -0.054733
6.954 0.478537 -0.0538168
6.956 0.498513 -0.0528597
6.958 0.518009 -0.0518627
6.96 0.53701 -0.0508267
6.962 0.555504 -0.0497527
6.964 0.573477 -0.0486417
6.966 0.59092 -0.0474947
6.968 0.60782 -0.0463129
6.97 0.624169 -0.0450972
6.972 0.639959 -0.0438489
6.974 0.655181 -0.042569
6.976 0.66983 -0.0412586
6.978 0.683898 -0.039919
6.98 0.697381 -0.0385512
6.982 0.710276 -0.0371564
6.984 0.722577 -0.0357358
6.986 0.734285 -0.0342907
6.988 0.745395 -0.0328221
6.99 0.755908 -0.0313313
6.992 0.765824 -0.0298195
6.994 0.775143 -0.0282879
6.996 0.783866 -0.0267376
6.998 0.791995 -0.0251698
7 0.799533 -0.0235859
7.002 0.806484 -0.0219868
7.004 0.81285 -0.0203738
7.006 0.818637 -0.0187481
7.008 0.823848 -0.0171108
7.01 0.828491 -0.0154632
7.012 0.832569 -0.0138062
7.014 0.836091 -0.012141
7.016 0.839062 -0.0104689
7.018 0.841489 -0.00879073
7.02 0.843381 -0.00710775
7.022 0.844744 -0.00542099
7.024 0.845587 -0.0037315
7.026 0.845918 -0.00204033
7.028 0.845746 -0.000348491
7.03 0.84508 0.001343
7.032 0.843928 0.00303316
7.034 0.8423 0.00472102
7.036 0.840205 0.00640562
7.038 0.837652 0.00808603
7.04 0.834652 0.00976133
7.042 0.831213 0.0114306
7.044 0.827345 0.0130931
7.046 0.823058 0.0147478
7.048 0.818362 0.0163939
7.05 0.813267 0.0180306
7.052 0.807781 0.0196571
7.054 0.801916 0.0212727
7.056 0.79568 0.0228765
7.058 0.789084 0.0244679
7.06 0.782136 0.026046
7.062 0.774846 0.0276103
7.064 0.767224 0.02916
7.066 0.759279 0.0306945
7.068 0.751021 0.032213
7.07 0.742457 0.0337151
7.072 0.733598 0.0352
7.074 0.724452 0.0366672
7.076 0.715027 0.0381161
7.078 0.705333 0.0395461
7.08 0.695378 0.0409568
7.082 0.68517 0.0423475
7.084 0.674718 0.0437179
7.086 0.664028 0.0450673
7.088 0.65311 0.0463954
7.09 0.64197 0.0477016
7.092 0.630617 0.0489855
7.094 0.619058 0.0502468
7.096 0.607299 0.0514849
7.098 0.595349 0.0526995
7.1 0.583213 0.0538902
7.102 0.570899 0.0550566
7.104 0.558414 0.0561984
7.106 0.545763 0.0573152
7.108 0.532953 0.0584068
7.11 0.519991 0.0594727
7.112 0.506882 0.0605127
7.114 0.493631 0.0615264
7.116 0.480246 0.0625137
7.118 0.466731 0.0634742
7.12 0.453092 0.0644076
7.122 0.439334 0.0653138
7.124 0.425463 0.0661925
7.126 0.411483 0.0670434
7.128 0.397399 0.0678664
7.13 0.383217 0.0686612
7.132 0.36894 0.0694276
7.134 0.354574 0.0701655
7.136 0.340124 0.0708746
7.138 0.325592 0.0715549
7.14 0.310985 0.0722061
7.142 0.296306 0.072828
7.144 0.281559 0.0734207
7.146 0.266748 0.0739838
7.148 0.251877 0.0745173
7.15 0.236951 0.075021
7.152 0.221972 0.0754949
7.154 0.206946 0.0759389
7.156 0.191874 0.0763528
7.158 0.176762 0.0767365
7.16 0.161612 0.07709
7.162 0.146429 0.0774133
7.164 0.131215 0.0777061
7.166 0.115974 0.0779685
7.168 0.10071 0.0782005
7.17 0.0854254 0.0784019
7.172 0.0701244 0.0785728
7.174 0.05481 0.078713
7.176 0.0394856 0.0788226
7.178 0.0241545 0.0789016
7.18 0.00881994 0.0789499
7.182 -0.00651478 0.0789675
7.184 -0.0218463 0.0789545
7.186 -0.0371715 0.0789108
7.188 -0.0524869 0.0788365
7.19 -0.0677892 0.0787315
7.192 -0.0830751 0.0785959
7.194 -0.0983413 0.0784298
7.196 -0.113584 0.0782331
7.198 -0.128801 0.0780059
7.2 -0.143987 0.0777483
7.202 -0.15914 0.0774604
7.204 -0.174256 0.0771421
7.206 -0.189332 0.0767936
7.208 -0.204363 0.0764149
7.21 -0.219346 0.0760062
7.212 -0.234278 0.0755675
7.214 -0.249154 0.0750989
7.216 -0.263971 0.0746006
7.218 -0.278725 0.0740727
7.22 -0.293412 0.0735152
7.222 -0.308027 0.0729284
7.224 -0.322566 0.0723123
7.226 -0.337026 0.0716672
7.228 -0.351401 0.0709932
7.23 -0.365688 0.0702904
7.232 -0.379881 0.069559
7.234 -0.393977 0.0687992
7.236 -0.40797 0.0680113
7.238 -0.421855 0.0671953
7.24 -0.435627 0.0663516
7.242 -0.449281 0.0654804
7.244 -0.462813 0.0645818
7.246 -0.476216 0.0636562
7.248 -0.489485 0.0627037
7.25 -0.502614 0.0617248
7.252 -0.515598 0.0607195
7.254 -0.52843 0.0596883
7.256 -0.541105 0.0586315
7.258 -0.553616 0.0575493
7.26 -0.565957 0.056442
7.262 -0.578122 0.0553101
7.264 -0.590104 0.0541539
7.266 -0.601895 0.0529737
7.268 -0.61349 0.0517699
7.27 -0.62488 0.0505429
7.272 -0.63606 0.0492931
7.274 -0.64702 0.048021
7.276 -0.657755 0.046727
7.278 -0.668256 0.0454115
7.28 -0.678514 0.044075
7.282 -0.688524 0.0427179
7.284 -0.698275 0.0413409
7.286 -0.70776 0.0399443
7.288 -0.716971 0.0385288
7.29 -0.725899 0.0370949
7.292 -0.734535 0.0356431
7.294 -0.742871 0.034174
7.296 -0.750898 0.0326883
7.298 -0.758607 0.0311865
7.3 -0.765989 0.0296693
7.302 -0.773034 0.0281373
7.304 -0.779734 0.0265912
7.306 -0.786079 0.0250317
7.308 -0.792061 0.0234596
7.31 -0.797669 0.0218755
7.312 -0.802894 0.0202801
7.314 -0.807727 0.0186743
7.316 -0.812158 0.0170589
7.318 -0.816179 0.0154346
7.32 -0.819779 0.0138022
7.322 -0.82295 0.0121627
7.324 -0.825682 0.0105168
7.326 -0.827967 0.00886539
7.328 -0.829795 0.00720945
7.33 -0.831157 0.00554986
7.332 -0.832044 0.00388755
7.334 -0.832449 0.00222346
7.336 -0.832363 0.000558563
7.338 -0.831777 -0.00110616
7.34 -0.830684 -0.00276972
7.342 -0.829077 -0.00443109
7.344 -0.826947 -0.00608924
7.346 -0.824289 -0.00774313
7.348 -0.821095 -0.00939171
7.35 -0.817359 -0.0110339
7.352 -0.813075 -0.0126686
7.354 -0.808239 -0.0142948
7.356 -0.802845 -0.0159112
7.358 -0.796888 -0.0175169
7.36 -0.790365 -0.0191107
7.362 -0.783273 -0.0206914
7.364 -0.775609 -0.022258
7.366 -0.767371 -0.0238092
7.368 -0.758556 -0.0253439
7.37 -0.749165 -0.0268611
7.372 -0.739197 -0.0283594
7.374 -0.728652 -0.0298378
7.376 -0.717532 -0.0312951
7.378 -0.705839 -0.0327302
7.38 -0.693576 -0.0341418
7.382 -0.680745 -0.035529
7.384 -0.667352 -0.0368905
7.386 -0.653401 -0.0382252
7.388 -0.638899 -0.039532
7.39 -0.623853 -0.0408098
7.392 -0.608269 -0.0420575
7.394 -0.592157 -0.043274
7.396 -0.575526 -0.0444583
7.398 -0.558386 -0.0456094
7.4 -0.540748 -0.0467262
7.402 -0.522624 -0.0478077
7.404 -0.504027 -0.0488529
7.406 -0.484971 -0.049861
7.408 -0.465471 -0.0508309
7.41 -0.44554 -0.0517618
7.412 -0.425196 -0.0526529
7.414 -0.404456 -0.0535033
7.416 -0.383336 -0.0543122
7.418 -0.361856 -0.0550789
7.42 -0.340034 -0.0558026
7.422 -0.317891 -0.0564827
7.424 -0.295446 -0.0571185
7.426 -0.27272 -0.0577093
7.428 -0.249735 -0.0582548
7.43 -0.226514 -0.0587543
7.432 -0.203078 -0.0592073
7.434 -0.179451 -0.0596134
7.436 -0.155655 -0.0599723
7.438 -0.131715 -0.0602837
7.44 -0.107655 -0.0605471
7.442 -0.0834986 -0.0607624
7.444 -0.0592704 -0.0609294
7.446 -0.0349951 -0.0610479
7.448 -0.0106972 -0.0611179
7.45 0.0135984 -0.0611393
7.452 0.0378672 -0.0611121
7.454 0.0620846 -0.0610364
7.456 0.086226 -0.0609122
7.458 0.110267 -0.0607398
7.46 0.134184 -0.0605192
7.462 0.157953 -0.0602509
7.464 0.18155 -0.059935
7.466 0.204952 -0.0595719
7.468 0.228137 -0.059162
7.47 0.251083 -0.0587057
7.472 0.273767 -0.0582035
7.474 0.296168 -0.057656
7.476 0.318267 -0.0570636
7.478 0.340042 -0.0564271
7.48 0.361475 -0.055747
7.482 0.382548 -0.0550241
7.484 0.403241 -0.054259
7.486 0.423538 -0.0534525
7.488 0.443423 -0.0526054
7.49 0.462879 -0.0517186
7.492 0.481893 -0.0507928
7.494 0.50045 -0.049829
7.496 0.518536 -0.0488281
7.498 0.53614 -0.0477911
7.5 0.553251 -0.0467188
7.502 0.569856 -0.0456123
7.504 0.585947 -0.0444726
7.506 0.601515 -0.0433007
7.508 0.616551 -0.0420976
7.51 0.631048 -0.0408645
7.512 0.645 -0.0396024
7.514 0.658402 -0.0383124
7.516 0.671247 -0.0369956
7.518 0.683533 -0.0356531
7.52 0.695256 -0.0342861
7.522 0.706414 -0.0328956
7.524 0.717004 -0.0314827
7.526 0.727026 -0.0300487
7.528 0.73648 -0.0285947
7.53 0.745365 -0.0271217
7.532 0.753683 -0.025631
7.534 0.761436 -0.0241236
7.536 0.768626 -0.0226008
7.538 0.775255 -0.0210635
7.54 0.781327 -0.019513
7.542 0.786846 -0.0179503
7.544 0.791816 -0.0163766
7.546 0.796242 -0.014793
7.548 0.80013 -0.0132005
7.55 0.803485 -0.0116003
7.552 0.806313 -0.0099933
7.554 0.808621 -0.00838068
7.556 0.810416 -0.00676343
7.558 0.811705 -0.0051426
7.56 0.812495 -0.00351919
7.562 0.812793 -0.0018942
7.564 0.812609 -0.000268616
7.566 0.81195 0.0013566
7.568 0.810823 0.0029805
7.57 0.809239 0.00460215
7.572 0.807206 0.00622063
7.574 0.804731 0.00783504
7.576 0.801825 0.0094445
7.578 0.798496 0.0110481
7.58 0.794752 0.0126451
7.582 0.790605 0.0142346
7.584 0.786061 0.0158159
7.586 0.781131 0.017388
7.588 0.775824 0.0189502
7.59 0.770148 0.0205019
7.592 0.764114 0.0220422
7.594 0.757729 0.0235704
7.596 0.751003 0.0250859
7.598 0.743945 0.0265879
7.6 0.736564 0.0280758
7.602 0.728868 0.0295489
7.604 0.720867 0.0310066
7.606 0.712569 0.0324484
7.608 0.703983 0.0338735
7.61 0.695116 0.0352815
7.612 0.685977 0.0366717
7.614 0.676575 0.0380437
7.616 0.666918 0.0393968
7.618 0.657013 0.0407306
7.62 0.646868 0.0420447
7.622 0.636491 0.0433384
7.624 0.62589 0.0446114
7.626 0.615071 0.0458632
7.628 0.604042 0.0470933
7.63 0.592811 0.0483014
7.632 0.581384 0.049487
7.634 0.569768 0.0506498
7.636 0.557969 0.0517893
7.638 0.545995 0.0529053
7.64 0.533851 0.0539972
7.642 0.521545 0.0550649
7.644 0.509081 0.056108
7.646 0.496467 0.0571262
7.648 0.483708 0.0581191
7.65 0.470809 0.0590865
7.652 0.457777 0.0600282
7.654 0.444617 0.0609437
7.656 0.431333 0.061833
7.658 0.417932 0.0626956
7.66 0.404419 0.0635315
7.662 0.390799 0.0643403
7.664 0.377075 0.0651219
7.666 0.363254 0.0658761
7.668 0.349341 0.0666026
7.67 0.335338 0.0673013
7.672 0.321252 0.0679719
7.674 0.307086 0.0686144
7.676 0.292845 0.0692286
7.678 0.278533 0.0698143
7.68 0.264154 0.0703714
7.682 0.249713 0.0708997
7.684 0.235212 0.0713991
7.686 0.220657 0.0718695
7.688 0.206051 0.0723108
7.69 0.191398 0.0727229
7.692 0.176702 0.0731057
7.694 0.161965 0.0734591
7.696 0.147193 0.0737831
7.698 0.132388 0.0740775
7.7 0.117555 0.0743422
7.702 0.102696 0.0745773
7.704 0.0878155 0.0747827
7.706 0.0729166 0.0749584
7.708 0.0580028 0.0751042
7.71 0.0430775 0.0752202
7.712 0.0281442 0.0753064
7.714 0.0132064 0.0753627
7.716 -0.0017327 0.0753891
7.718 -0.0166696 0.0753856
7.72 -0.0316008 0.0753523
7.722 -0.0465231 0.0752891
7.724 -0.0614329 0.075196
7.726 -0.0763269 0.0750731
7.728 -0.0912015 0.0749205
7.73 -0.106053 0.0747381
7.732 -0.120879 0.074526
7.734 -0.135674 0.0742842
7.736 -0.150437 0.0740129
7.738 -0.165162 0.073712
7.74 -0.179846 0.0733817
7.742 -0.194486 0.073022
7.744 -0.209078 0.072633
7.746 -0.223618 0.0722149
7.748 -0.238102 0.0717676
7.75 -0.252527 0.0712914
7.752 -0.266887 0.0707864
7.754 -0.28118 0.0702526
7.756 -0.2954 0.0696902
7.758 -0.309545 0.0690994
7.76 -0.323609 0.0684803
7.762 -0.337587 0.0678331
7.764 -0.351477 0.067158
7.766 -0.365272 0.066455
7.768 -0.378969 0.0657245
7.77 -0.392562 0.0649665
7.772 -0.406046 0.0641814
7.774 -0.419418 0.0633693
7.776 -0.43267 0.0625305
7.778 -0.445799 0.0616651
7.78 -0.458799 0.0607735
7.782 -0.471664 0.0598559
7.784 -0.484389 0.0589126
7.786 -0.496968 0.0579438
7.788 -0.509395 0.0569499
7.79 -0.521664 0.0559311
7.792 -0.53377 0.0548878
7.794 -0.545706 0.0538202
7.796 -0.557465 0.0527288
7.798 -0.569041 0.0516139
7.8 -0.580428 0.0504758
7.802 -0.591618 0.049315
7.804 -0.602605 0.0481317
7.806 -0.613382 0.0469265
7.808 -0.623942 0.0456997
7.81 -0.634277 0.0444519
7.812 -0.644379 0.0431833
7.814 -0.654242 0.0418945
7.816 -0.663857 0.0405861
7.818 -0.673218 0.0392583
7.82 -0.682315 0.0379119
7.822 -0.691141 0.0365473
7.824 -0.699688 0.035165
7.826 -0.707947 0.0337656
7.828 -0.71591 0.0323497
7.83 -0.723569 0.0309179
7.832 -0.730915 0.0294708
7.834 -0.73794 0.0280089
7.836 -0.744634 0.0265331
7.838 -0.75099 0.0250438
7.84 -0.756998 0.0235418
7.842 -0.76265 0.0220278
7.844 -0.767937 0.0205025
7.846 -0.77285 0.0189666
7.848 -0.777381 0.0174209
7.85 -0.78152 0.0158662
7.852 -0.785258 0.0143031
7.854 -0.788588 0.0127326
7.856 -0.7915 0.0111555
7.858 -0.793986 0.00957245
7.86 -0.796037 0.00798448
7.862 -0.797646 0.0063924
7.864 -0.798803 0.00479711
7.866 -0.799502 0.00319951
7.868 -0.799733 0.0016005
7.87 -0.79949 1.03693e-06
7.872 -0.798765 -0.00159794
7.874 -0.797551 -0.00319547
7.876 -0.795841 -0.00479058
7.878 -0.793629 -0.00638226
7.88 -0.790908 -0.00796952
7.882 -0.787672 -0.00955133
7.884 -0.783916 -0.0111267
7.886 -0.779635 -0.0126945
7.888 -0.774824 -0.0142538
7.89 -0.769479 -0.0158034
7.892 -0.763596 -0.0173424
7.894 -0.757172 -0.0188696
7.896 -0.750204 -0.0203839
7.898 -0.742689 -0.0218843
7.9 -0.734627 -0.0233697
7.902 -0.726017 -0.024839
7.904 -0.716857 -0.026291
7.906 -0.707148 -0.0277247
7.908 -0.696891 -0.029139
7.91 -0.686088 -0.0305328
7.912 -0.674741 -0.031905
7.914 -0.662852 -0.0332544
7.916 -0.650426 -0.0345801
7.918 -0.637468 -0.035881
7.92 -0.623981 -0.0371559
7.922 -0.609974 -0.0384039
7.924 -0.595451 -0.0396238
7.926 -0.580421 -0.0408147
7.928 -0.564893 -0.0419756
7.93 -0.548874 -0.0431054
7.932 -0.532377 -0.0442031
7.934 -0.51541 -0.0452679
7.936 -0.497986 -0.0462987
7.938 -0.480117 -0.0472947
7.94 -0.461816 -0.0482549
7.942 -0.443098 -0.0491785
7.944 -0.423976 -0.0500647
7.946 -0.404466 -0.0509127
7.948 -0.384584 -0.0517216
7.95 -0.364347 -0.0524908
7.952 -0.343773 -0.0532195
7.954 -0.322878 -0.053907
7.956 -0.301683 -0.0545528
7.958 -0.280207 -0.0551561
7.96 -0.258468 -0.0557166
7.962 -0.236488 -0.0562335
7.964 -0.214288 -0.0567065
7.966 -0.191887 -0.057135
7.968 -0.16931 -0.0575188
7.97 -0.146576 -0.0578574
7.972 -0.123708 -0.0581506
7.974 -0.10073 -0.058398
7.976 -0.0776633 -0.0585995
7.978 -0.0545314 -0.0587548
7.98 -0.0313573 -0.0588639
7.982 -0.0081641 -0.0589266
7.984 0.015025 -0.0589429
7.986 0.0381869 -0.0589128
7.988 0.0612984 -0.0588365
7.99 0.0843367 -0.0587139
7.992 0.107279 -0.0585452
7.994 0.130102 -0.0583306
7.996 0.152785 -0.0580704
7.998 0.175304 -0.0577649
8 0.197639 -0.0574143
8.002 0.219768 -0.057019
8.004 0.241669 -0.0565795
8.006 0.263324 -0.0560961
8.008 0.284711 -0.0555695
8.01 0.305812 -0.055
8.012 0.326607 -0.0543884
8.014 0.347079 -0.0537352
8.016 0.367209 -0.053041
8.018 0.386982 -0.0523066
8.02 0.40638 -0.0515327
8.022 0.425388 -0.0507199
8.024 0.443992 -0.0498691
8.026 0.462177 -0.0489811
8.028 0.479931 -0.0480568
8.03 0.497239 -0.0470969
8.032 0.514092 -0.0461025
8.034 0.530477 -0.0450743
8.036 0.546384 -0.0440133
8.038 0.561805 -0.0429205
8.04 0.57673 -0.0417969
8.042 0.591151 -0.0406435
8.044 0.605062 -0.0394612
8.046 0.618456 -0.038251
8.048 0.631328 -0.0370141
8.05 0.643673 -0.0357515
8.052 0.655486 -0.0344641
8.054 0.666764 -0.0331532
8.056 0.677505 -0.0318196
8.058 0.687708 -0.0304646
8.06 0.697369 -0.0290892
8.062 0.70649 -0.0276945
8.064 0.715069 -0.0262815
8.066 0.723109 -0.0248514
8.068 0.730609 -0.0234051
8.07 0.737572 -0.0219439
8.072 0.744 -0.0204688
8.074 0.749896 -0.0189808
8.076 0.755263 -0.017481
8.078 0.760106 -0.0159705
8.08 0.764428 -0.0144502
8.082 0.768235 -0.0129214
8.084 0.771531 -0.0113849
8.086 0.774322 -0.00984186
8.088 0.776613 -0.00829321
8.09 0.778412 -0.00673999
8.092 0.779725 -0.00518316
8.094 0.780557 -0.00362371
8.096 0.780917 -0.0020626
8.098 0.780812 -0.000500763
8.1 0.780249 0.00106086
8.102 0.779236 0.00262136
8.104 0.777781 0.00417983
8.106 0.775891 0.00573539
8.108 0.773575 0.00728717
8.11 0.770841 0.00883432
8.112 0.767698 0.010376
8.114 0.764154 0.0119114
8.116 0.760217 0.0134397
8.118 0.755896 0.0149601
8.12 0.7512 0.0164719
8.122 0.746137 0.0179743
8.124 0.740715 0.0194666
8.126 0.734944 0.020948
8.128 0.728831 0.0224179
8.13 0.722386 0.0238756
8.132 0.715617 0.0253204
8.134 0.708532 0.0267516
8.136 0.701139 0.0281687
8.138 0.693448 0.0295709
8.14 0.685465 0.0309578
8.142 0.6772 0.0323288
8.144 0.66866 0.0336832
8.146 0.659854 0.0350205
8.148 0.650788 0.0363402
8.15 0.641471 0.0376418
8.152 0.63191 0.0389247
8.154 0.622114 0.0401885
8.156 0.612088 0.0414328
8.158 0.601841 0.0426569
8.16 0.59138 0.0438606
8.162 0.580711 0.0450434
8.164 0.569842 0.0462048
8.166 0.55878 0.0473445
8.168 0.54753 0.048462
8.17 0.5361 0.0495571
8.172 0.524495 0.0506293
8.174 0.512723 0.0516783
8.176 0.500789 0.0527037
8.178 0.488699 0.0537053
8.18 0.476459 0.0546827
8.182 0.464075 0.0556356
8.184 0.451552 0.0565638
8.186 0.438897 0.0574669
8.188 0.426114 0.0583447
8.19 0.413209 0.0591969
8.192 0.400186 0.0600233
8.194 0.387052 0.0608237
8.196 0.373811 0.0615978
8.198 0.360467 0.0623454
8.2 0.347026 0.0630664
8.202 0.333493 0.0637604
8.204 0.319871 0.0644274
8.206 0.306165 0.0650671
8.208 0.292381 0.0656795
8.21 0.278521 0.0662642
8.212 0.264591 0.0668213
8.214 0.250594 0.0673505
8.216 0.236535 0.0678516
8.218 0.222418 0.0683247
8.22 0.208246 0.0687696
8.222 0.194024 0.069186
8.224 0.179756 0.0695741
8.226 0.165444 0.0699336
8.228 0.151094 0.0702645
8.23 0.136708 0.0705667
8.232 0.122291 0.0708401
8.234 0.107845 0.0710847
8.236 0.0933758 0.0713004
8.238 0.0788854 0.0714871
8.24 0.0643777 0.0716449
8.242 0.0498564 0.0717736
8.244 0.0353249 0.0718734
8.246 0.0207868 0.071944
8.248 0.00624554 0.0719856
8.25 -0.00829537 0.0719981
8.252 -0.0228324 0.0719815
8.254 -0.0373621 0.0719358
8.256 -0.051881 0.0718611
8.258 -0.0663854 0.0717573
8.26 -0.080872 0.0716246
8.262 -0.095337 0.0714628
8.264 -0.109777 0.0712721
8.266 -0.124188 0.0710526
8.268 -0.138567 0.0708042
8.27 -0.15291 0.0705271
8.272 -0.167214 0.0702213
8.274 -0.181474 0.0698868
8.276 -0.195686 0.0695239
8.278 -0.209848 0.0691325
8.28 -0.223954 0.0687128
8.282 -0.238002 0.0682649
8.284 -0.251986 0.0677889
8.286 -0.265903 0.0672849
8.288 -0.279749 0.0667531
8.29 -0.29352 0.0661936
8.292 -0.30721 0.0656066
8.294 -0.320816 0.0649922
8.296 -0.334334 0.0643505
8.298 -0.347758 0.0636819
8.3 -0.361084 0.0629864
8.302 -0.374308 0.0622642
8.304 -0.387424 0.0615156
8.306 -0.400427 0.0607407
8.308 -0.413313 0.0599399
8.31 -0.426076 0.0591132
8.312 -0.438711 0.0582611
8.314 -0.451213 0.0573837
8.316 -0.463576 0.0564812
8.318 -0.475794 0.0555541
8.32 -0.487862 0.0546025
8.322 -0.499774 0.0536268
8.324 -0.511524 0.0526272
8.326 -0.523106 0.0516042
8.328 -0.534514 0.050558
8.33 -0.545742 0.0494889
8.332 -0.556782 0.0483975
8.334 -0.567629 0.0472839
8.336 -0.578276 0.0461486
8.338 -0.588716 0.0449921
8.34 -0.598942 0.0438146
8.342 -0.608946 0.0426168
8.344 -0.618723 0.0413989
8.346 -0.628265 0.0401614
8.348 -0.637564 0.0389049
8.35 -0.646612 0.0376298
8.352 -0.655403 0.0363365
8.354 -0.663929 0.0350257
8.356 -0.672181 0.0336979
8.358 -0.680153 0.0323535
8.36 -0.687835 0.0309932
8.362 -0.695221 0.0296175
8.364 -0.702301 0.0282271
8.366 -0.709069 0.0268225
8.368 -0.715515 0.0254044
8.37 -0.721631 0.0239733
8.372 -0.72741 0.0225301
8.374 -0.732842 0.0210752
8.376 -0.73792 0.0196096
8.378 -0.742636 0.0181337
8.38 -0.746981 0.0166484
8.382 -0.750946 0.0151545
8.384 -0.754524 0.0136526
8.386 -0.757707 0.0121435
8.388 -0.760486 0.0106281
8.39 -0.762854 0.00910716
8.392 -0.764803 0.00758145
8.394 -0.766324 0.00605185
8.396 -0.767411 0.0045192
8.398 -0.768056 0.00298438
8.4 -0.768252 0.00144826
8.402 -0.767992 -8.8242e-05
8.404 -0.767268 -0.00162423
8.406 -0.766075 -0.00315876
8.408 -0.764406 -0.00469091
8.41 -0.762256 -0.00621973
8.412 -0.759617 -0.00774424
8.414 -0.756486 -0.00926347
8.416 -0.752857 -0.0107764
8.418 -0.748726 -0.0122822
8.42 -0.744088 -0.0137796
8.422 -0.738939 -0.0152678
8.424 -0.733277 -0.0167457
8.426 -0.727098 -0.0182122
8.428 -0.720401 -0.0196664
8.43 -0.713182 -0.0211072
8.432 -0.705442 -0.0225336
8.434 -0.697179 -0.0239445
8.436 -0.688393 -0.0253388
8.438 -0.679085 -0.0267156
8.44 -0.669255 -0.0280738
8.442 -0.658906 -0.0294123
8.444 -0.648039 -0.0307301
8.446 -0.636659 -0.0320262
8.448 -0.624767 -0.0332995
8.45 -0.61237 -0.034549
8.452 -0.599472 -0.0357738
8.454 -0.586079 -0.0369727
8.456 -0.572197 -0.0381449
8.458 -0.557834 -0.0392893
8.46 -0.542998 -0.0404049
8.462 -0.527698 -0.0414909
8.464 -0.511943 -0.0425463
8.466 -0.495743 -0.0435702
8.468 -0.479109 -0.0445617
8.47 -0.462053 -0.0455199
8.472 -0.444588 -0.046444
8.474 -0.426727 -0.0473332
8.476 -0.408483 -0.0481867
8.478 -0.38987 -0.0490036
8.48 -0.370905 -0.0497834
8.482 -0.351603 -0.0505252
8.484 -0.331979 -0.0512284
8.486 -0.312052 -0.0518923
8.488 -0.291839 -0.0525164
8.49 -0.271357 -0.0531001
8.492 -0.250626 -0.0536428
8.494 -0.229664 -0.0541441
8.496 -0.208491 -0.0546034
8.498 -0.187128 -0.0550204
8.5 -0.165593 -0.0553946
8.502 -0.143908 -0.0557258
8.504 -0.122094 -0.0560136
8.506 -0.100172 -0.0562578
8.508 -0.0781633 -0.0564582
8.51 -0.0560891 -0.0566145
8.512 -0.0339713 -0.0567267
8.514 -0.0118317 -0.0567946
8.516 0.010308 -0.0568183
8.518 0.0324262 -0.0567977
8.52 0.054501 -0.0567328
8.522 0.0765109 -0.0566238
8.524 0.0984345 -0.0564708
8.526 0.120251 -0.0562739
8.528 0.141938 -0.0560334
8.53 0.163476 -0.0557496
8.532 0.184844 -0.0554226
8.534 0.206022 -0.0550529
8.536 0.22699 -0.0546409
8.538 0.24773 -0.0541869
8.54 0.268221 -0.0536914
8.542 0.288446 -0.053155
8.544 0.308388 -0.0525781
8.546 0.328027 -0.0519613
8.548 0.347349 -0.0513053
8.55 0.366336 -0.0506106
8.552 0.384974 -0.0498779
8.554 0.403247 -0.0491079
